N,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
14,4444,505,89,2.1644062054211112e-10,2.524423096937698e-10,1.0454972239285847e-10
14,4444,505,90,1.4281965504444702e-10,1.788076723378165e-10,9.976500920127551e-11
14,4444,505,91,1.3228801748828244e-10,1.6610796229531646e-10,7.59164537682031e-11
14,4444,505,92,9.298397146079601e-11,1.6016935972199291e-10,7.166401174871598e-11
14,4444,505,93,9.061643671427632e-11,1.2142519890267992e-10,5.8155229214104575e-11
14,4444,505,94,8.934393177052123e-11,1.0030533914655565e-10,4.994796348479677e-11
14,4444,505,95,6.657613395395956e-11,8.611846522570635e-11,4.859378564400706e-11
14,4444,505,96,5.1441028765092776e-11,8.311208273410723e-11,3.364371575211026e-11
14,4444,505,97,4.5858616995682376e-11,6.459256952739335e-11,2.503448597978894e-11
14,4444,505,98,3.529623349620437e-11,6.196594851476775e-11,2.2351661332919144e-11
14,4444,505,99,3.486747507206739e-11,5.028687973858108e-11,1.4686425590601016e-11
14,4444,505,100,2.3895757221073534e-11,4.323805088712286e-11,1.3870824251701442e-11
14,4444,505,101,2.2848456597630135e-11,3.151030400775004e-11,1.1060553808960759e-11
14,4444,505,102,1.8036258106461878e-11,2.5789668248299336e-11,7.908100319494247e-12
14,4444,505,103,1.3707212657544397e-11,2.401793860479386e-11,6.968045689777078e-12
14,4444,505,104,1.1682440909535168e-11,1.8873531042753287e-11,5.675540920494974e-12
14,4444,505,105,8.814300323036971e-12,1.489366708704383e-11,4.470320975647512e-12
14,4444,505,106,8.512425179698037e-12,9.49167626196457e-12,4.014748023861239e-12
14,4444,505,107,7.235926596102778e-12,9.140761437029721e-12,3.237083793565324e-12
14,4444,505,108,6.4213813633694616e-12,6.8135779682959655e-12,2.38856036997606e-12
14,4444,505,109,4.373327828829437e-12,6.043514411537032e-12,1.834938877435863e-12
14,4444,505,110,3.7367311347599265e-12,4.391729016368289e-12,1.3861114107608124e-12
14,4444,505,111,3.347353298820424e-12,3.0819212003819455e-12,1.1596151865704167e-12
14,4444,505,112,2.7367186106072824e-12,3.0084443729898547e-12,9.778847723467055e-13
14,4444,505,113,2.4595475583185606e-12,2.2612329746971604e-12,6.564252775900443e-13
14,4444,505,114,1.1413612472320634e-12,1.448776171861137e-12,5.25846709396159e-13
14,4444,505,115,7.15610670446734e-13,1.121935859889489e-12,3.1229775979058935e-13
14,4444,505,116,5.949709478473598e-13,7.059008064555109e-13,2.619498790519191e-13
14,4444,505,117,3.698033726867181e-13,6.915043837067356e-13,1.9199411623726908e-13
14,4444,505,118,3.1585944344564263e-13,4.4924517036085495e-13,1.2644804266445365e-13
14,4444,505,119,2.1316394248125363e-13,3.3621289352508315e-13,7.387812069504516e-14
14,4444,505,120,1.7750301945060625e-13,1.6465523769990965e-13,3.3277104623310665e-14
14,4444,505,121,1.4122799867310448e-13,8.113602385332072e-14,2.2506734655604572e-14
14,4444,505,122,1.253306568937409e-13,5.793431016606233e-14,1.662944185540724e-14
14,4444,505,123,7.551143693807973e-14,5.365120657666337e-14,9.030579237157562e-15
14,4444,505,124,2.896663140274328e-14,3.1959204800684954e-14,3.549328732963619e-15
14,4444,505,125,5.9333743796878844e-15,1.986233812539395e-14,2.841548847775931e-15
14,4444,505,126,2.8888358410329074e-15,1.0991824308833949e-14,9.999999999999981e-16
14,4444,505,127,9.999999999999987e-16,9.99999999999999e-16,9.999999999999981e-16
14,4444,505,128,9.999999999999987e-16,9.99999999999999e-16,9.999999999999981e-16
14,5678,101,1,0.8799546589326628,0.8810056627878754,0.8800800450185264
14,5678,101,2,0.06039911364489689,0.05941711661665584,0.06040574444374203
14,5678,101,3,0.029791402478690176,0.029719322420369888,0.030346460262814207
14,5678,101,4,0.014779378760118596,0.014970159568300313,0.014824289258800067
14,5678,101,5,0.00573723612446272,0.005763282476164052,0.005760847281836048
14,5678,101,6,0.0030611625733051387,0.0030384651902464785,0.003021758657016739
14,5678,101,7,0.001850498346694316,0.0017689473123752917,0.0016061279462747805
14,5678,101,8,0.0011952143426533003,0.0011718672751250057,0.0012140540185674412
14,5678,101,9,0.0011661007448972808,0.0011465284468427993,0.001035267279660656
14,5678,101,10,0.0005563496344332643,0.0005414176049016073,0.0004751479932261231
14,5678,101,11,0.0005072832050894304,0.0005196811306417199,0.00039912864951407675
14,5678,101,12,0.00023266351070324226,0.00020824461577778597,0.00021338053754694244
14,5678,101,13,0.00017780615374707925,0.0001531318241929217,0.00013850465122713668
14,5678,101,14,0.00013641178042205445,0.00012719231279279355,0.00010542246329498631
14,5678,101,15,0.000109427518861189,0.00010345925120615733,8.939400445838183e-05
14,5678,101,16,7.478293683520212e-05,8.106894673194565e-05,6.644839268583482e-05
14,5678,101,17,5.053225189327309e-05,4.8645306379142555e-05,4.76464912758208e-05
14,5678,101,18,3.973762181004159e-05,3.307457306417112e-05,3.723226268432239e-05
14,5678,101,19,3.346254359796389e-05,2.8437151404561244e-05,2.1092968387502708e-05
14,5678,101,20,2.4610997813535603e-05,2.6805459212479693e-05,1.8645903269444e-05
14,5678,101,21,2.013845136969121e-05,2.6695780103991903e-05,1.7498547306733033e-05
14,5678,101,22,1.5208286556878967e-05,1.4786440174892709e-05,1.2533289143137396e-05
14,5678,101,23,1.3446931921071728e-05,1.4282053637677729e-05,1.123771852076807e-05
14,5678,101,24,1.3372511773060387e-05,1.2867142818494336e-05,9.845016252515436e-06
14,5678,101,25,1.0831190162560217e-05,9.450503428395895e-06,8.081650026512163e-06
14,5678,101,26,8.136641574505173e-06,9.075048231322126e-06,7.194721764718331e-06
14,5678,101,27,7.992971257845996e-06,7.608360761639056e-06,4.430875615818333e-06
14,5678,101,28,5.365274475027694e-06,5.745765107411702e-06,3.772451644774691e-06
14,5678,101,29,4.292995405024899e-06,4.636099680890097e-06,3.206543908446755e-06
14,5678,101,30,4.0478556373292075e-06,3.712205473699576e-06,2.7382989673517506e-06
14,5678,101,31,3.600086716679734e-06,3.046737373366723e-06,2.3966074446871783e-06
14,5678,101,32,3.5404794706545097e-06,2.855487210155567e-06,1.7647255403932064e-06
14,5678,101,33,1.819476283808829e-06,2.397430469445562e-06,1.4975211685134519e-06
14,5678,101,34,1.489053176150218e-06,2.2526500690673333e-06,1.092970012937901e-06
14,5678,101,35,1.337227740842743e-06,1.336011835991771e-06,1.01956386384279e-06
14,5678,101,36,1.067573277628495e-06,1.0060733123236917e-06,8.412871918954794e-07
14,5678,101,37,9.346292049217715e-07,7.848540414883457e-07,7.129125196581802e-07
14,5678,101,38,8.113464402626703e-07,6.399905480289787e-07,5.56684057784897e-07
14,5678,101,39,6.865395032536359e-07,6.343311741885787e-07,4.5334970570979684e-07
14,5678,101,40,5.995667043573481e-07,5.772708761787002e-07,3.716757408014527e-07
14,5678,101,41,4.6896189677153275e-07,4.0462999957848453e-07,3.2257552018193275e-07
14,5678,101,42,4.288390958016277e-07,3.650082684427294e-07,2.699215704222377e-07
14,5678,101,43,3.66653972578167e-07,3.3549512938563035e-07,2.538613531496006e-07
14,5678,101,44,3.186596925979822e-07,2.6709812061790345e-07,1.7524025166946245e-07
14,5678,101,45,2.64631648403256e-07,2.489477326741265e-07,1.5214743639284124e-07
14,5678,101,46,2.1723251230210656e-07,1.758244663094608e-07,1.375988820613505e-07
14,5678,101,47,2.0487413672757515e-07,1.7258678475232605e-07,1.3027199189407428e-07
14,5678,101,48,1.8138068758728424e-07,1.5546952037469176e-07,9.505088039820288e-08
14,5678,101,49,1.746672468709787e-07,1.371585941326775e-07,8.839881522701398e-08
14,5678,101,50,1.440806307185284e-07,1.1992879995397446e-07,7.812012449445986e-08
14,5678,101,51,1.1159825831045403e-07,1.0823521181281144e-07,5.8825067805627976e-08
14,5678,101,52,8.686848427784714e-08,9.462348064494016e-08,5.240978986843087e-08
14,5678,101,53,6.832875896890227e-08,7.822544264833116e-08,4.605438404056424e-08
14,5678,101,54,5.8463781449705124e-08,7.025508685721931e-08,3.854141063810536e-08
14,5678,101,55,5.1188818209188846e-08,5.5274433880426895e-08,3.136680737135671e-08
14,5678,101,56,4.5586708254130944e-08,4.2859814937402226e-08,2.7510450921780575e-08
14,5678,101,57,3.998870924204067e-08,4.173976115088066e-08,2.6903405069692666e-08
14,5678,101,58,3.448310627347358e-08,3.782260933009986e-08,2.5384026889974592e-08
14,5678,101,59,2.385940404960962e-08,3.5124405916446315e-08,2.2275333034054562e-08
14,5678,101,60,2.252245599622113e-08,2.073945456510509e-08,1.3134318384775882e-08
14,5678,101,61,2.1449865653100277e-08,1.837652129622286e-08,1.0861786095504447e-08
14,5678,101,62,1.7858449673682226e-08,1.7261572965479198e-08,1.0184260812234578e-08
14,5678,101,63,1.7671018027835884e-08,1.252269409819714e-08,8.613813868228284e-09
14,5678,101,64,1.1281282060754182e-08,1.1500142960546224e-08,5.9235750807212415e-09
14,5678,101,65,8.426887280074439e-09,1.0650858054244913e-08,5.117145856912261e-09
14,5678,101,66,8.048373497697546e-09,8.377646634797413e-09,4.6243358884412405e-09
14,5678,101,67,6.856737011243625e-09,7.242658896867125e-09,3.6187245193083177e-09
14,5678,101,68,5.718015741234013e-09,6.634427138434294e-09,3.0386545400495353e-09
14,5678,101,69,5.121849687980039e-09,5.2511397009120676e-09,2.7361296852771513e-09
14,5678,101,70,4.5512156251550345e-09,4.674594210056152e-09,2.2104114378538834e-09
14,5678,101,71,3.7695380463739884e-09,4.552869719633798e-09,2.111507653072036e-09
14,5678,101,72,3.656852468250477e-09,3.8135348806448224e-09,1.625093489202494e-09
14,5678,101,73,3.2415764183406716e-09,3.1087138968460332e-09,1.1650526255109884e-09
14,5678,101,74,2.9046300714142388e-09,2.790795130480286e-09,9.296297904235163e-10
14,5678,101,75,1.9955910622252928e-09,2.2615141174211082e-09,8.992635932868663e-10
14,5678,101,76,1.8049419028546886e-09,2.012679008081363e-09,8.487872537637048e-10
14,5678,101,77,1.6088385836953623e-09,1.5865356394414126e-09,7.197144390758943e-10
14,5678,101,78,1.0217996778055597e-09,1.393216444781812e-09,6.426977284893155e-10
14,5678,101,79,9.474171036111884e-10,1.3259980604285745e-09,5.531375654529899e-10
14,5678,101,80,8.818146131668127e-10,1.1536412618199483e-09,4.6486797478927263e-10
14,5678,101,81,8.279328756012845e-10,8.413110414624899e-10,3.7373427162379024e-10
14,5678,101,82,7.666350566502888e-10,8.37116509786177e-10,3.3081342649687325e-10
14,5678,101,83,6.253006027277018e-10,6.390110075869053e-10,3.053400425394293e-10
14,5678,101,84,5.226482096278794e-10,5.588821869410313e-10,2.94038367506611e-10
14,5678,101,85,4.093148300642065e-10,4.0630820494149763e-10,2.2968778785615091e-10
14,5678,101,86,3.416573303828859e-10,3.7427293198672184e-10,1.746575966908185e-10
14,5678,101,87,3.2581682119630305e-10,3.6055675643454926e-10,1.554900668857096e-10
14,5678,101,88,2.368989533842165e-10,3.2913081585822025e-10,1.3089296251011672e-10
14,5678,101,89,1.7839740273714085e-10,3.0424111596875395e-10,9.706341099392872e-11
14,5678,101,90,1.460035739069061e-10,2.488666856648001e-10,9.200055427556428e-11
14,5678,101,91,1.23679903869503e-10,1.6605117179633329e-10,7.523080727806607e-11
14,5678,101,92,1.2294812048081225e-10,1.4784394534950805e-10,7.085240642437863e-11
14,5678,101,93,9.261318147379013e-11,1.3798529501646825e-10,5.500248140135436e-11
14,5678,101,94,9.181276106728464e-11,1.1572830936092013e-10,4.651418766067702e-11
14,5678,101,95,5.979317317908835e-11,9.467646838591537e-11,4.196186615561358e-11
14,5678,101,96,5.569769986407571e-11,7.275943681061715e-11,3.2188232021212983e-11
14,5678,101,97,4.3485290581665786e-11,5.2472386059553775e-11,2.2931205347030714e-11
14,5678,101,98,2.8257369942769524e-11,4.023701303637756e-11,2.0721029812739374e-11
14,5678,101,99,2.7681395320766233e-11,3.928216818606615e-11,1.2900525994582644e-11
14,5678,101,100,2.0982220799538583e-11,3.4885684099853125e-11,1.171654959102834e-11
14,5678,101,101,2.0845350090754485e-11,2.74903007715832e-11,1.0107059575020903e-11
14,5678,101,102,1.5692030777062872e-11,2.2157603016079212e-11,8.338327095908312e-12
14,5678,101,103,7.374984248698686e-12,2.05787091755405e-11,6.748585249980402e-12
14,5678,101,104,7.143036421095706e-12,1.9864338377208615e-11,5.2206385393903555e-12
14,5678,101,105,5.0589980402915046e-12,1.6690073482333057e-11,4.7281303323611055e-12
14,5678,101,106,3.660763038892436e-12,1.152734867096998e-11,4.150716606644056e-12
14,5678,101,107,3.50722580807054e-12,1.1242649515333382e-11,2.587573021967964e-12
14,5678,101,108,2.122659994644335e-12,5.524589874387659e-12,2.2360420668412557e-12
14,5678,101,109,1.5897685914347657e-12,4.4687791881558236e-12,1.820598454474029e-12
14,5678,101,110,1.5266223378836136e-12,3.8686798795702496e-12,1.174599560972747e-12
14,5678,101,111,1.4086597002531447e-12,2.5779330140067764e-12,8.492382543305498e-13
14,5678,101,112,1.0306325048465377e-12,2.2926776057309328e-12,7.88523221304054e-13
14,5678,101,113,7.865496079025082e-13,1.1696698964670368e-12,6.165448133422079e-13
14,5678,101,114,5.68028972000325e-13,9.474781915904274e-13,3.512193113826196e-13
14,5678,101,115,4.0912693748142695e-13,8.995455918267565e-13,3.2307658719346746e-13
14,5678,101,116,2.998724328842577e-13,5.730470376187173e-13,2.3431342668354544e-13
14,5678,101,117,1.7193604345367732e-13,4.915468356430227e-13,1.4333411270054304e-13
14,5678,101,118,9.816678674343785e-14,2.2036812981653142e-13,9.09083675103796e-14
14,5678,101,119,9.44298212274328e-14,9.042484578662317e-14,6.156705761148172e-14
14,5678,101,120,5.3823225244131685e-14,7.343019977768535e-14,2.9309215484904285e-14
14,5678,101,121,3.076472295968052e-14,7.147216726002677e-14,1.900140401633801e-14
14,5678,101,122,1.3710873639273435e-14,5.353815413008488e-14,1.582450183293486e-14
14,5678,101,123,9.935371361598281e-15,3.139489885412068e-14,6.065808449236303e-15
14,5678,101,124,3.725228823994026e-15,5.233552531802238e-15,1.3170201517801534e-15
14,5678,101,125,9.99999999999999e-16,4.123884945648797e-15,9.99999999999998e-16
14,5678,101,126,9.99999999999999e-16,2.7435053737281688e-15,9.99999999999998e-16
14,5678,101,127,9.99999999999999e-16,9.999999999999971e-16,9.99999999999998e-16
14,5678,101,128,9.99999999999999e-16,9.999999999999971e-16,9.99999999999998e-16
14,5678,202,1,0.8799546589326628,0.8806042676984341,0.8798540062288314
14,5678,202,2,0.06039911364489689,0.060085118007029065,0.06100436386125817
14,5678,202,3,0.029791402478690176,0.029623819868568334,0.029821292612349153
14,5678,202,4,0.014779378760118596,0.014786614763496058,0.014876231040688779
14,5678,202,5,0.00573723612446272,0.005748138574730741,0.005745439645011741
14,5678,202,6,0.0030611625733051387,0.003057688338906655,0.0030904526332540283
14,5678,202,7,0.001850498346694316,0.0017774944308741152,0.0017535406831361456
14,5678,202,8,0.0011952143426533003,0.0011927856459571391,0.0011501305245402553
14,5678,202,9,0.0011661007448972808,0.0010420827048949804,0.0009673290161582615
14,5678,202,10,0.0005563496344332643,0.0006294462517430895,0.00047861484842381605
14,5678,202,11,0.0005072832050894304,0.00047747889323034514,0.000431257304508097
14,5678,202,12,0.00023266351070324226,0.0002214199769904951,0.0002082980231011607
14,5678,202,13,0.00017780615374707925,0.00017369362826210824,0.0001322100974331002
14,5678,202,14,0.00013641178042205445,0.00012332518880894643,0.00010594371442181325
14,5678,202,15,0.000109427518861189,0.00010928080890012396,9.358638530115962e-05
14,5678,202,16,7.478293683520212e-05,7.016198718063762e-05,6.578434613549657e-05
14,5678,202,17,5.053225189327309e-05,4.380657368512056e-05,4.488929591433382e-05
14,5678,202,18,3.973762181004159e-05,4.036803369298122e-05,3.3746332910239176e-05
14,5678,202,19,3.346254359796389e-05,3.328686127586939e-05,2.397199899641529e-05
14,5678,202,20,2.4610997813535603e-05,2.8835508988987054e-05,1.9696176481162853e-05
14,5678,202,21,2.013845136969121e-05,2.811743562324263e-05,1.945793456052734e-05
14,5678,202,22,1.5208286556878967e-05,2.0587279255636774e-05,1.5100476448960937e-05
14,5678,202,23,1.3446931921071728e-05,1.200281312114073e-05,1.0911726803060374e-05
14,5678,202,24,1.3372511773060387e-05,1.1861499908299466e-05,9.832368388432267e-06
14,5678,202,25,1.0831190162560217e-05,9.263418312922486e-06,8.18142856640437e-06
14,5678,202,26,8.136641574505173e-06,8.285501397596537e-06,6.1972248040338766e-06
14,5678,202,27,7.992971257845996e-06,6.098306444142774e-06,5.461309102292552e-06
14,5678,202,28,5.365274475027694e-06,4.663523695695756e-06,4.63605013468469e-06
14,5678,202,29,4.292995405024899e-06,4.429062260125285e-06,3.682445606884787e-06
14,5678,202,30,4.0478556373292075e-06,4.248939838809671e-06,3.2529955913297218e-06
14,5678,202,31,3.600086716679734e-06,3.4424918258919235e-06,2.533928427453931e-06
14,5678,202,32,3.5404794706545097e-06,3.335828902870715e-06,1.789674684503443e-06
14,5678,202,33,1.819476283808829e-06,2.674542477318945e-06,1.2256534532017361e-06
14,5678,202,34,1.489053176150218e-06,2.3425001731164197e-06,9.118374980813668e-07
14,5678,202,35,1.337227740842743e-06,1.5168516676425835e-06,8.888375392304906e-07
14,5678,202,36,1.067573277628495e-06,9.995427067189637e-07,7.8123964547315e-07
14,5678,202,37,9.346292049217715e-07,9.132822677028376e-07,7.128090279995016e-07
14,5678,202,38,8.113464402626703e-07,8.409790462631133e-07,5.900639954074039e-07
14,5678,202,39,6.865395032536359e-07,7.211441335257776e-07,4.782134178140718e-07
14,5678,202,40,5.995667043573481e-07,6.794304849796941e-07,4.2221648446137555e-07
14,5678,202,41,4.6896189677153275e-07,5.440573217345204e-07,3.329155336084781e-07
14,5678,202,42,4.288390958016277e-07,4.618183447250819e-07,2.8713091489221256e-07
14,5678,202,43,3.66653972578167e-07,4.2930446807921613e-07,2.122048425486568e-07
14,5678,202,44,3.186596925979822e-07,3.2087495797551066e-07,1.9018323962305485e-07
14,5678,202,45,2.64631648403256e-07,2.7124463016821307e-07,1.6447557796089297e-07
14,5678,202,46,2.1723251230210656e-07,2.584014002427745e-07,1.3796404711056714e-07
14,5678,202,47,2.0487413672757515e-07,2.3123217261418566e-07,1.0854102984634172e-07
14,5678,202,48,1.8138068758728424e-07,2.035808747623441e-07,1.0735612346816884e-07
14,5678,202,49,1.746672468709787e-07,1.5738036054209265e-07,9.978767646890723e-08
14,5678,202,50,1.440806307185284e-07,1.2676933432612747e-07,7.659954360415088e-08
14,5678,202,51,1.1159825831045403e-07,1.1468933636644356e-07,6.734645799280475e-08
14,5678,202,52,8.686848427784714e-08,1.0314048742361067e-07,5.521053374143001e-08
14,5678,202,53,6.832875896890227e-08,8.810903084800116e-08,5.215779972350177e-08
14,5678,202,54,5.8463781449705124e-08,8.128515400804351e-08,4.689160799656605e-08
14,5678,202,55,5.1188818209188846e-08,6.69418942645373e-08,3.5490353112871374e-08
14,5678,202,56,4.5586708254130944e-08,6.158088485810143e-08,3.4339564253644666e-08
